product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/AsR2RZDefDRlxWEBkooZVUxdO33eTJk5dlCiJ0cGdD3uvt8iluS0b5c824Qt1ZDFGwZkB5XP87rQesgJVLogr.HwBTIDUfG2NN0iOVPYd7iZAsPjfhQKWCMIOwLi8Xe5_KKJIlfQnBlW0h_W3dZdbqln25jv0jPhAfy.38IlTdKN?v=2,,"Free shipping and returns on Bumble and bumble. Dryspun Texture Spray $52 Value at Nordstrom.com. <p><strong>What it is</strong>: A translucent dry finishing spray that adds volume, lift and airy texture instantly.</p><p><strong>Who it's for</strong>: Ideal for those with fine-to-medium hair that is straight-to-wavy.</p><p><strong>What it does</strong>: It provides light-to-medium hold while nourishing hair and adding texture and volume.</p><p><strong>How to use</strong>: Shake well. Hold the can 10 inches away from dry hair and spray in even strokes when you want lift and airy texture.</p>",33.80,USD,https://www.nordstrom.com/s/bumble-and-bumble-dryspun-texture-spray-52-value/5075009?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=960,52,230.09000000000,2,73,2737,0.038461,1.403846
Prada Antique Calf Leather Western Booties,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/AY5Ecnm8Ze.PW7kjDykBYaGU8uVjj9Gw8IEt4DDNBinEr9oDDaA9xnN_l4M7VlFbSGRjO0mt8oT5qKYonl.lla9lukIHpyvu0YG0HUBmQGfYvcf4S37mgIYQrc31076kwiQ-?v=2,,Shop Prada Antique Calf Leather Western Booties at Bergdorf Goodman. Find the latest luxury fashions from top designers.,1820.00,USD,https://www.bergdorfgoodman.com/p/prada-antique-calf-leather-western-booties-prod193200021?utm_source=google_shopping&ecid=BGCS_GP_CV_HA_PR_NONE&gclsrc=aw.ds&gad_source=1&gad_campaignid=12440045663&gclid=EAIaIQobChMImoOdov_EjgMVhSetBh2BIRQrEAQYCSABEgLgqfD_BwE,3,229.32000000000,1,1,224,0.333333,0.333333
Mansur Gavriel Glove Flat (Women) | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/.t.6Q3GDeLfmmaCC9yXP.E2t56rjPzeGC6_v83KLjSFr93mx4V2wXl6xQihZGpc1HJNHXGyCKx8v7SmoIr_h_v0ewDqAjbuhzxoJ01Yclw3e.5dD6mYMA9dADzIe45depF5K4yp9i.GEgJ4y0t6JiZ7fXjZVJmTtytqZneDDLcruoN4tN61cGKhAwys-?v=2,,"Free shipping and returns on Mansur Gavriel Glove Flat at Nordstrom.com. <p>A split toe adds subtle sophistication to this minimalist, Italian-made flat crafted from soft lambskin leather.</p>",294.99,USD,https://www.nordstrom.com/s/glove-flat-women/7454264?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=504,196,222.23600000000,12,79,24633,0.061224,0.403061
OVERSIZED SLEEP SET,SKIMS (US),https://product-images-cdn.liketoknow.it/0GLkCDhhQhpTnKlEF69jjVqfb2n8v7QRgYKPV33FLrqYZjk_8vdnIjE24CFwFJITE8GZLdPVhBB_UtTrhFYfSRsFbDbVjrW7I6I5888OiHhmh6WtTC5_PDrhB6w7r0CMpYkDrSUHCkUPemE48pp9dMtmmAc.aHXlCHWz456vBczFHT7K_qo25.s-?v=2,,Chic style meets airy comfort in this oversized striped sleep set made with our signature Cotton Poplin. Includes a long sleeve button-up shirt with an ...,130.00,USD,https://skims.com/products/cotton-poplin-oversized-sleep-set-cadet-stripe,1115,215.82400000000,38,89,19251,0.034080,0.079820
AllSaints Orten Suede Bomber Jacket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/jqF4baqWIyR4F3ZVFZLERY7_iCpvsuTPD1TkXQC09WdutoAOmbJktmvGtLwPzMk6g8DBhlbKeTKdXEPnsfMUMfpl1xXdlt8Tok4Vcz3_UDb_VDtNxnusvxScE8FGYm2Fq5W2E_h1SMq8GLLO.xE4_bgqKZx8T9AkbPnr7AjML771?v=2,,"Free shipping and returns on AllSaints Orten Suede Bomber Jacket at Nordstrom.com. <p>With its soft goatskin suede, roomy cut and cropped length, this bomber jacket hits the sweet spot between laid-back attitude and polished design that instantly upgrades any look.</p>",349.99,USD,https://www.nordstrom.com/s/orten-suede-bomber-jacket/8259798?origin=coordinating-8259798-0-1-PDP_1-recbot-vertex_recs_ymal_atwl_v2&recs_placement=PDP_1&recs_strategy=vertex_recs_ymal_atwl_v2&recs_source=recbot&recs_page_type=product&recs_seed=8132642&color=COGNAC%20BROWN,181,215.11000000000,12,69,30107,0.066298,0.381215
Sea Marja Embroidery Mesh Combo Skirt | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/ulVaxvHgENAHGLtp178y4acFgQUOAZDDLSXiCJhwAswYtg_iHA2Vfg2iSzsVTyyqN3j0k334SHf1JON6cnNrdQGeynQGq1OZFzMP3y_eKnni0KhY1fSvK5UauGjwLSPreyR8wPh0CEWuXHe9nCTV74auB.vyZ7KvzYBwq_8O.NbfUJBQKvUprES0UwRLZNyecvCZKs4vzKR5wrztzn_pPCVH4A--?v=2,,Sea Marja Embroidery Mesh Combo Skirt | Shopbop,297.50,USD,https://www.shopbop.com/marja-embroidery-mesh-combo-skirt/vp/v=1/1505483854.htm?fm=orderhistory,186,196.80500000000,4,16,7464,0.021505,0.086021
Tibi,Shopbop,https://product-images-cdn.liketoknow.it/ySR6oBYwgUB4ow1t062roeONYYtVb4vm3ej3sCOEt5P7F1vzNIID9pvLN_19fjnPAcaPctjVdzRh8ZyMqxvlpS54Xeq04ullS9zDbY0GHxw8S2uvPIeP4Pc8M4D2EM7Z8TsOAxg_zZY69ioTOfr3pDXAGB5ao09sF0dga05pdgW8ybmuZLp1Kx9PrcEHIlrElGW5onefVHGMQW1.F9TuPzKwzg--?v=2,,Tibi Crispy Nylon Winslow Pant | Shopbop,445.00,USD,https://www.shopbop.com/crispy-nylon-winslow-pant-tibi/vp/v=1/1502401024.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Crispy+Nylon+Winslow+Pant&colorSin=2090117591&fm=search-page-web&ref_=SB_PLP_PDP_W_DB_4,60,193.95600000000,2,12,4976,0.033333,0.200000
Forever Young Bloomer Pants,Free People (Global - UK&FR Excluded),https://product-images-cdn.liketoknow.it/RINkQJiul_PjV23PwiTE0eRHVR1DfeQMcRAOCOwiUN93Sv.w2ZKKBzHdzT8Ec7cgQGOuXl7mxwnuVSuYucpSQ83yl6fv0ObY88I52ynNqWtz0KvpAmzYHamZ47JOz55WOC3I9y8I.HMA8AXw35Vf__sScXcp.UKfbMDkc.kOrIbj2w4q.TBkcseOZgPVDVwZaOd5l35hPQc-?v=2,,Shop our Forever Young Bloomer Pants at FreePeople.com. Boho clothing for the creative spirit- free worldwide shipping.,98.00,USD,https://www.freepeople.com/shop/forever-young-bloomer-pants/?category=SEARCHRESULTS&color=005&searchparams=q=bloomers&type=REGULAR&quantity=1&size=M,376,179.58500000000,10,26,7100,0.026595,0.069148
Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/7V2yzZTeZvPl5n_zlon.5Glmzcx2zQo5OAawjddmStMxvp5cPMEjam_bIaPToVaktvtnxSzJE1EiHR.tKc0ksCumL8ZamJxfbR0K52ELEnkE7zEvLp9wKX.1njFEGwuXl9JJHCWUasxQmWOH_2vKip9mRDiOF4RfgXp7Qds9AA6AtiO386rknxGkau4-?v=2,,Free shipping and returns on Veronica Beard Alanis Kitten Heel Slide Sandal at Nordstrom.com. <p>An angular square toe and kitten heel balance a strappy slide sandal fitted with a stylish toe ring for modern appeal.</p>,199.99,USD,https://www.nordstrom.com/s/alanis-kitten-heel-slide-sandal-women/7574776?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=203,38,178.08000000000,6,27,16422,0.157894,0.710526
Proenza Schouler Rosa Off-Shoulder Matte Crepe Midi Dress,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/AU5_YIaHrIld3_b_3rNJiLl2C7hd20VQmmH2dqkLlypndyYTol7OzS8.qz6.u8I5iJnhBp2wgZTk32xVoQ44ijrooZuUpMmB9bhXGyX_MSYQS0BtJvgSsLcm_zPl3ztUGAlzj42sU.BGHo_JARhR3rZcTxqdgE8W2rmpu6WFzEhZ3g--?v=2,,Shop Proenza Schouler Rosa Off-Shoulder Matte Crepe Midi Dress at Bergdorf Goodman. Find the latest luxury fashions from top designers.,1390.00,USD,https://www.bergdorfgoodman.com/p/proenza-schouler-rosa-off-shoulder-matte-crepe-midi-dress-prod188640240?utm_source=google_shopping&ecid=BGCS_GP_CV_HA_RT_NONE&gad_source=1&gad_campaignid=12477395732&gclid=Cj0KCQjw0LDBBhCnARIsAMpYlApq8iAXCwg72YDzmuyphH8ZCfqn5qFTpb0UKu99VSOoV1Xc9iney9MaAuYPEALw_wcB&gclsrc=aw.ds,3,175.14000000000,1,2,224,0.333333,0.666666
LOUIS VUITTON Red Monogram Canvas and Burgundy Calfskin Leather Mini Lin Speedy,1stDibs,https://product-images-cdn.liketoknow.it/rowogWElGm1CnOHSHr9rzJB1BkjTGJmdJA.mPsCumVoG03iNVdoowEO_6eZkwZ8Za_36TT6.EB93SC6h31vjM3Qdh1lvi9KkoIf9Uc3Zm.l1m2DD6oKAgDVxubu1ZSRZwZsJRc5.tt3Jcl7DZH8LGIla7CHrvDebjWZrAfo-?v=2,,"LOUIS VUITTON
Red Monogram Canvas and Burgundy Calfskin Leather Mini Lin Speedy 30cm Bandoulière

Serial Number: MB5009
Age (Circa): 2009
Accompanied By: Shoulder Strap 
Authenticity Details: Date Stamp (Made in France)
Gender: Ladies
Type: Shoulder, Tote, Crossbody

Colour: Burgundy
Hardware: Golden Brass
Material(s): Canvas, Calfskin Leather
Interior: Red Textile
Closure: Double Zip 

Height: 25cm
Width: 30cm
Depth: 17cm
Handle Drop: 10cm
Additional Strap Drop: Adjustable to 49cm

Invalid Rating
-The exterior is in excellent condition with light signs of use.
-The interior is in excellent condition with light signs of use. 
-The hardware is in excellent condition with light signs of use. 
-The corners are in excellent condition with light signs of use.
-Overall this item is in excell...",1616.2000,USD,https://www.1stdibs.com/fashion/handbags-purses-bags/top-handle-bags/louis-vuitton-red-monogram-canvas-burgundy-calfskin-leather-mini-lin-speedy/id-v_25039372/#skuId=v_25039372S1,21,175.00000000000,1,2,27,0.047619,0.095238
LE BOP Roberta Button Down Dress | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/92IoNAwPyDXp4hcO51Hu0Bdhs4TCrqJPeEGFMD72aKa0akHl.1ysFq6wOxvzXqp25CU2Vw8pv6IoB50BiQGQAH_1BAp2M3eL_uid4GAcIcSOsq07kRCg31eVoQ8AWAsQuyLhiSNRYeuRv1LKCPGQNSknGfm246GlNfp.4n9IPK7pzfiUA_M2_5cLdUhGOh.a7yWSBJbkaFnxV5.nCNlTawFtfA--?v=2,,LE BOP Roberta Button Down Dress | Shopbop,188.00,USD,https://www.shopbop.com/roberta-button-down-dress-le/vp/v=1/1523245405.htm?fm=pd_browse_1_sbrec_v2v&ref_=pd_browse_1_sbrec_v2v&colorSin=2027386494,3,174.55200000000,1,15,2488,0.333333,5.000000
Sea Marja Embroidery Capelet Blouse | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/bq_KtF9o.Cg0ZFzLdWXzWKFoaC28xuVtV1nBPoQd324gVl7DkT5Xv.NbOYQfRQPcguelNXpdYoUgr9QjdFchhDpz50RKk2BZdPs0MNwKmLtg4Ivf91jKidJQMEoYPCi2R0fEf44u7S0gswj291_XVl8NvHPMcFIrqR3Ia1qwQ8TJYN5VFrTTdXuA_cLSUXRpRcEZqHkvzg1x0RzOPc5wwoCuIA--?v=2,,Sea Marja Embroidery Capelet Blouse | Shopbop,465.00,USD,https://www.shopbop.com/marja-embroidery-capelet-blouse-sea/vp/v=1/1503353570.htm?fm=orderhistory,229,170.45350000000,7,20,17416,0.030567,0.087336
Kearney Polo Tee With Contrast Piping,Veronica Beard,https://product-images-cdn.liketoknow.it/07Qxn01n9_8WFrf3S7ftebEr6zRhcU6WsuJMg89s5Rg7A._PjWaViDVSzku5AhACGH5u7WuxC9F6SgBRkVp5tzgkCR4Wxb1XRkH4ApoR7bAXKVwmOdiu.qIvuOV.6D5jfTspLaLadrq0qC9CkxRPww3dA4F_5nGrmqbPcD0f9oHjU54E1Z9z32w-?v=2,197787248616,Shop the Kearney Polo Tee With Contrast Piping in Yellow Chamomile at Veronica Beard. Enjoy free shipping on orders $100+.,123.00,USD,https://veronicabeard.com/products/kearney-tee-with-contrast-piping-bluebell,1,167.58000000000,1,4,168,1.000000,4.000000
The Canary Skirt. -- Indigo Floral,THE GREAT.,https://product-images-cdn.liketoknow.it/O9JBQ6KMoj7M73vbNl3p6vdSwqBHsDAglu6kSQtfFaiuQ8HZTfEBTCJEIl3NFIzGA_z2.jOHn3J4rCRsg_m2nnwVu_qblRpBJLFSttzZCUw3jNq2W2fmCLiqDvnN2Pwqnxbl0PjXJPiwPGKqDNPkC3RjCnBTgusiW3ubxuazmkWdJCo0LpInXuTlm0sG7_wK_HfDo.2hkeXEEc8YABy9OZ4.pIP2hx3tDm6KSg--?v=2,,THE CANARY SKIRT,325.00,USD,https://thisisthegreat.com/collections/new/products/the-canary-skirt-indigo-floral,7,165.37500000000,1,1,52,0.142857,0.142857
Treasure & Bond Fringe Suede Jacket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/vuNSXfjc0VaGllUTGHk.oBz4rg8Tq_myvaU0CG8OgkiBuE_l5dIATX6CTAht_sR12A_.x1A8ms3vkVygzYrMUmPwhGjNyOD19nGe4KRtYZ4yClbhGORz2XrSIJXNFGA86aEjt1t39LS3vrP6b3KUWBFEK7A_7vLkIoKh6Jh3IOj.?v=2,,Free shipping and returns on Treasure & Bond Fringe Suede Jacket at Nordstrom.com. <p>Introduce a hefty dose of groovy '70s style to your look with this Western-inspired suede jacket featuring a boldly topstitched yoke and dramatic fringe cascading along the back and cuffs.</p>,232.99,USD,https://www.nordstrom.com/s/fringe-suede-jacket/8127345?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=235,83,156.33800000000,7,21,19159,0.084337,0.253012
Forever Young Bloomer Pants,Free People (Global - UK&FR Excluded),https://product-images-cdn.liketoknow.it/VGPE0UySs7O_bOKUXVk5tghgTy3zqJtbE5y51yhVJ6p1g5rNaZS_8wEj.VE8tNnqqCoOSuP6fQRN_4hjFD0Og2IYPWd4CmwSRK3VOvVyySAgps0CsMMpcWombh0fUA7AV2Ng2c.0MX9vM7PSPJjbY.mq9K4dZpcx3sBj2O3Ugd2nDxzkXW9D49wUX3GZrHoEfMwKhFj.0ss-?v=2,,Shop our Forever Young Bloomer Pants at FreePeople.com. Boho clothing for the creative spirit- free worldwide shipping.,98.00,USD,https://www.freepeople.com/shop/forever-young-bloomer-pants/?category=SEARCHRESULTS&color=010&searchparams=q=bloomers&type=REGULAR&quantity=1,364,150.23400000000,11,21,7810,0.030219,0.057692
adidas Originals Jersey,adidas (US),https://product-images-cdn.liketoknow.it/5S1kpc0g0rKR4YzeWM.gD14.p0qriHPZ5UJE1TAUpQVPbVlgKNk6OiiNXibXa0YqRA1DJQD6HjYeCm3MeF23aJGxuGqYQAbhgq8FtB5yKVM2_W40IV1mU3XZIbsObT2SuRruISQxXOkJjX.inXPvwAoIDNSki47TW4JsLZDdkEHZmyxcvywFIjXzvACtBFlVGHSqfd0v0_qoO1zOARKlXefyAm4g1OPoqCwjATqLdkD7j.poeCmHaARn3_nbVSM-?v=2,KD2269,This adidas jersey brings together the bold energy of the pitch and the carefree vibes of a summer festival. Wear it at the main stage or out in the city. The loose shape and soft feel are the right match for any occasion — and any outfit.,90.00,USD,https://www.adidas.com/us/adidas-originals-jersey/KD2269.html?cm_mmc=AdieSEM_Feeds-_-GoogleProductAds-_-NA-_-KD2269&cm_mmca1=US&cm_mmca2=NA&gad_campaignid=19973641633&gad_source=1&gbraid=0AAAAADrRVUgLIG4FNEIIfK-vVcEkKIA2S&gclid=CjwKCAjwpMTCBhA-EiwA_-MsmSxAJ_-_Eg3RW_3x6QVxjC7V81HEO0BceD7pPMdu3voxAwl_7G1jGBoChvMQAvD_BwE&gclsrc=aw.ds&kpid=KD2269&sourceid=543457011,445,148.81300000000,21,27,7866,0.047191,0.060674
SPANX,Shopbop,https://product-images-cdn.liketoknow.it/l459isq1epP1U_1QL1aRVx5OfNiUBywklRdAufbhC1_uxh0fo5hsS1oU_WThtqYMbxrtF.AzHOj1PMS8Hhc_N84cLJULIeKOlcAxOvsfSRGyHshy7pXaxBmeCtNncOWb_uJ2bcqK7t9MAkT2sLgiORZJYTFuTny1efzXhd_7IaQTeImOdsgqfK399HuDNclIkgYm1V3jpDQ-?v=2,,SPANX SPANXsmooth Bra-llelujah! Unlined Bralette | Shopbop,48.00,USD,https://www.shopbop.com/product/vp/v=1/1549248220.htm?currencyCode=USD&extid=SE_Google_campaign%3DNB_Category_Clothing_All_t3_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-all&gclid=Cj0KCQjwhMq-BhCFARIsAGvo0KcRwEmhxAv0rz90QsfPfzfRX69pZRUIq4WYC9NLfV6dNRobyVqmbhgaAvawEALw_wcB,432,145.68400000000,11,29,27368,0.025462,0.067129
