product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Cashmere Blend Luxe Fringe Coatigan,White and Warren,https://product-images-cdn.liketoknow.it/GvFPwvIKwzIhxK1UjMbaoPuoYdEFWv8LYRXuK9Kd9tO0dpDBSxRxe0qxO2r0HQyk38yfo23CQ3Jw7GnR033FB.__NqFJPyohE6UDvQQASZK9q665tSqG9obJEZu_cntwnEhIQK4cQPNHaey9wisTr4SMcPbcemumqLJJ.Ns9K_jdwCH.UdpfdIiORt4gmXN9kPAvOsFD6YrkBiKP?v=2,,"Merino Wool-Cashmere Luxe Fringe Coatigan–Crafted from a lofty merino wool-cashmere blend, this luxe coatigan combines timeless Western influences with a modern, cozy design. The shawl collar, patch pockets, and striking fringe details on the sleeves add rustic charm with a contemporary twist. Perfect as a jacket alternative or statement layer, this versatile piece elevates any look with comfort and style. Why You’ll Love It: Cozy Luxury: Crafted from a soft, lofty merino cashmere blend, this coatigan combines the warmth and comfort of a knit with the chic sophistication of a jacket. Unique, Modern Details:The dramatic fringe adds a bold, fashion-forward touch, making it a standout addition to your wardrobe. Easy care: Dry clean only. Product Details: Length in size small is 26&quot...",695.00,USD,https://www.whiteandwarren.com/products/cashmere-blend-luxe-fringe-coatigan-sand-heather?_gl=1*1u7iwgr*_gcl_au*NDI4MzIxMTA2LjE3MzU5NTkwODEuNjU5MTcwNjc3LjE3MzYwMDgwNzguMTczNjAwODMwNA..,771,306.74000000000,4,6,2936,0.005188,0.007782
L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/kRfDI7GTL8D2oyQIA17Y0reB5p9JM8T.wBaSrU1y6fb.dmxVf3ycpla.ecP5Ho0rpbovEIHAUtUwdJ7W0kcUj_899x6rzKgX4_4fRyUpnGbtUOjbXiDbpIkRVztRRlPjLVBrkCbEsafAz4RMMTrjW488L8VQOrGgLysppgiGBDWx?v=2,,"Free shipping and returns on L'AVANT Collective Hand Care 2-Piece Box Set at Nordstrom.com. <p><strong>What it is:</strong> An indulgent hand-care set with elegant, refillable glass bottles of hand soap and hand lotion to leave skin soft and smooth.</p><p><strong>Set includes:</strong></p><p>- High-Performing Hand Soap (16 oz.): a gentle, plant-based hand wash that transforms into a luxuriant lather, leaving skin clean, soft and lightly scented</p><p>- Hand Lotion (10 oz.): a luxurious hand lotion formulated with high-quality, plant-based ingredients to leave skin feeling silky, soft and smooth</p><p><strong>Fragrance story:</strong> Delicate notes of ylang-ylang and bamboo mingle with pure essential oils of soothing lavender and geranium, as basil and lemon oils invigorate the senses.<...",44.99,USD,https://www.nordstrom.com/s/hand-care-2-piece-box-set/8322260?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=960,98,298.85100000000,10,34,42867,0.102040,0.346938
Lexi Mid Rise Bowed Straight Leg Jeans,Nordstrom,https://product-images-cdn.liketoknow.it/h07VlQJFvbz6XXTfzmbBfmUrGA.vqks9mDw9CtDdTGgoIX122_r3pTdKu7PvtLisLgI5uhgTKAXXtPd6Fa1qZz70z6ij287NJJZZnQ39MoN8EsyjRf1N1dXepGOqs94FFXnaTEAR3Qwe90PXi15cI703GJ44YNxj_gj3?v=2,,"Free shipping and returns on Pistola Lexi Mid Rise Bowed Straight Leg Jeans at Nordstrom.com. <p>Refresh your casual look with relaxed-fit, nonstretch jeans that curve out slightly at the knees to create a modern silhouette.</p>",168.00,USD,https://www.nordstrom.com/s/pistola-lexi-mid-rise-bowed-straight-leg-jeans/8196983?color=BLUSH&size=28&utm_content=pmax_womanapparel_asset_group&utm_term=pmax_womanapparel_listing_group&utm_channel=low_nd_shopping_pmax&adpos=&creative=&device=c&matchtype=&network=x&acctid=21700000001689570&dskeywordid=&lid=58700008804472611&dsproductgroupid=&product_id=A4953000&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=1027726&targetid=&campaignid=21864773245&adgroupid=&gclsrc=aw.ds&gad_source=1&gad_campaignid=21854357736&gbraid=0AAAAAD8eAEkvNZirn5meXeKTLcWSSOqmD&gclid=CjwKCAjwiezABhBZEiwAEbTPGMdQOT7rFDsbQARKCDb8PSkw65dWdn7iW1I-BdIYYu5lyHjDX35echoCDjIQAvD_BwE,250,293.55200000000,29,109,109549,0.116000,0.436000
Medium Le City Suede Satchel,Nordstrom,https://product-images-cdn.liketoknow.it/aKKNXAfGVCZucVyx9tLznBow.90RsBpK5zGOF.bAWlTIzrVS40QPg9HdlB0LhBNADBUb8NTd5HosEq1utnlu.qJ5byLDgeeZWoyuy4TN7xwKKSNYVCbQxSREH0W0f.0KBuDPX1zwqFYl99YksT8q.FPucD.ZFI0zVOgAZwErvArd5jij88jtDDIpRaE-?v=2,,Free shipping and returns on Balenciaga Medium Le City Suede Satchel at Nordstrom.com. <p>Balenciaga relaunches its iconic Y2K bag with this updated style crafted from velvety calfskin suede and detailed with signature hardware.</p>,2950.00,USD,https://www.nordstrom.com/s/medium-le-city-suede-satchel/8348691?origin=coordinating-8348691-0-1-PDP_1-recbot-vertex_recs_ymal_v2&recs_placement=PDP_1&recs_strategy=vertex_recs_ymal_v2&recs_source=recbot&recs_page_type=product&recs_seed=8348690&color=3503%20KHAKI#fs,150,288.62400000000,9,19,42867,0.060000,0.126666
Jessie Jumpsuit,Varley US,https://product-images-cdn.liketoknow.it/eIwtoXj8AuAq7QgkniEe4WlqYBfI.0qMCsy6BjoqiYFivtL_zAOGUjyfIqv4jt_M3FyKWWbEf3RA0TtD4C0.x3BSTDk1qJUtgCP4yxR64DBAm1I6lvOsPMnt3LdWTNIWblxw9kE3Lj_Ds.fJYb_AR3gKpVlRcIXQ4C4dapECQ_Vpv53iS6JY5CgpAtkksft5NIxYy1MiR_sO2cyPYMA6B2QTlhnMjkd61AaiEMJ0JlBif6WpA21K_qFOyEV4MUAdktQYC7ruvhayvwuVAB8s9A--?v=2,,"Cut in our soft and luxurious DoubleSoft™️ jersey, the Jessie has a relaxed fit with a front zip opening that may be worn up or down. This style features popper fastenings at the cuffs.",218.00,USD,https://www.varley.com/products/jessie-jumpsuit?variant=41667427958957&Color=Black&Size=XS,384,266.93100000000,7,7,2928,0.018229,0.018229
Kimra Kick-Flare Pant,Veronica Beard,https://product-images-cdn.liketoknow.it/3VbhTGNN1l3GZf4HK0xcKz6xuJhHVul3JXF.AakFJ.2JRY3fP7FyhtV.JGoWBdPyhh.rgBOKbpcK7nANP.KE5aZo3gsGcNpfkkZBbrgJlVmE2hRDMi4KOgWfBHOVG7FNbzH55jaLI6.u.KRSd.xDJTab2Y7w4Zb6h8MQv6r.2A--?v=2,197787306323,Shop the Kimra Kick-Flare Pant in Navy at Veronica Beard. Enjoy free shipping on orders $100+.,448.00,USD,https://veronicabeard.com/products/kimra-kick-flare-pant-midnight-wash,2,260.54000000000,1,3,504,0.500000,1.500000
Miramar Terry Wide-Leg Pant,rag & bone,https://product-images-cdn.liketoknow.it/PQOmj9dGMCZcGbv44XJS8a.YYMTN8NaE5Onvsxlmt00NlYJkweMR2Ki.3G73t3xd9Lt3urTt3ckVnO8fCVzTviR8EbFxuIPFqOaq_xuGdEx3PAUhe7OzIwbOiE6NEMWXapTpYAt8gtx5bJA6DpYlYQL.C9qnn7UVSo_zrN1KXlb2B7uM1E8-?v=2,WCW23F70018201_421,Buy Miramar Terry Wide-Leg Pant at rag & bone.,188.00,USD,https://www.rag-bone.com/mens-womens-clothing-accessories/miramar-terry-wide-leg-pant-WCW23F70018201.html?dwvar_WCW23F70018201_color=421&quantity=1&ref=womens-miramar&list=Category%20-%20womens-miramar,722,246.00100000000,6,9,1803,0.008310,0.012465
Clive Boot,Khaite,https://product-images-cdn.liketoknow.it/FgjOvb8JYNJ.UdHx_PuUh8Ha4mksA8Xj6J_GqvGhcU9dHhZ915Bjqv_qNr5h5Ta_rdeBjTVHJSZ0MXvsUSA8il7Ysgdi7O7n2gXmE8G3uvlgaeUmZnHaOCR8XK4-?v=2,F1105-945-200,"A sharp yet rustic boot inspired by well-worn Western classics. Snip-toe silhouette with deliberately tilted shaft in hand-worked, vegetable-tanned calfskin. Stitched welt and stacked heel of patinated leather.",1680.00,USD,https://khaite.com/collections/boots/products/clive-boot-35-in-black,2,235.20000000000,1,1,347,0.500000,0.500000
Clive Boot,Khaite,https://product-images-cdn.liketoknow.it/FgjOvb8JYNJ.UdHx_PuUh8Ha4mksA8Xj6J_GqvGhcU9dHhZ915Bjqv_qNr5h5Ta_rdeBjTVHJSZ0MXvsUSA8il7Ysgdi7O7n2gXmE8G3uvlgaeUmZnHaOCR8XK4-?v=2,F1105-945-200,"A sharp yet rustic boot inspired by well-worn Western classics. Snip-toe silhouette with deliberately tilted shaft in hand-worked, vegetable-tanned calfskin. Stitched welt and stacked heel of patinated leather.",1680.00,USD,https://khaite.com/collections/new/products/clive-boot-35-in-black,6,235.20000000000,1,1,347,0.166666,0.166666
Fendi Baguette FF Jacquard Fringed Pouch,Cettire Global,https://product-images-cdn.liketoknow.it/zD8rY4Jru3lnAvwdbk2U7HSwrhMerJ3LyRidgHfr4yO7.MzcyxDWft_pzyGzNgn_FYqFrgHzkuSb51wpyAP2l9uVr5E_ROQhgvA4L965_Wf.Qjnep9xRSy_1Tk9ohgcZHkBxhvEdWpNrFiB2Knhy2x_pykiDD1fHzIKXee86j1VhxqFiKZ7qCLE-?v=2,,"Dimensions: Width: 20cm, Height: 13cm, Depth: 3cm, Strap: 13cm<br /><br />100% Calf Leather, 34% Cotton, 27% Polyamide, 21% Polyurethane, 18% Polyester<br />Made in Italy<br /><br />Designer Model Number: 8BS073AUT4<br />Designer Colour: F1SXQ<br />",1460.35,USD,https://www.cettire.com/products/fendi-baguette-ff-jacquard-fringed-pouch-951890994/cmVhY3Rpb24vcHJvZHVjdDoyZXl5cUFXNWRMNWlQZHl0eg%3D%3D?,74,231.40845000000,1,5,357,0.013513,0.067567
Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/AsR2RZDefDRlxWEBkooZVUxdO33eTJk5dlCiJ0cGdD3uvt8iluS0b5c824Qt1ZDFGwZkB5XP87rQesgJVLogr.HwBTIDUfG2NN0iOVPYd7iZAsPjfhQKWCMIOwLi8Xe5_KKJIlfQnBlW0h_W3dZdbqln25jv0jPhAfy.38IlTdKN?v=2,,"Free shipping and returns on Bumble and bumble. Dryspun Texture Spray $52 Value at Nordstrom.com. <p><strong>What it is</strong>: A translucent dry finishing spray that adds volume, lift and airy texture instantly.</p><p><strong>Who it's for</strong>: Ideal for those with fine-to-medium hair that is straight-to-wavy.</p><p><strong>What it does</strong>: It provides light-to-medium hold while nourishing hair and adding texture and volume.</p><p><strong>How to use</strong>: Shake well. Hold the can 10 inches away from dry hair and spray in even strokes when you want lift and airy texture.</p>",33.80,USD,https://www.nordstrom.com/s/bumble-and-bumble-dryspun-texture-spray-52-value/5075009?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=960,54,230.09000000000,2,73,4763,0.037037,1.351851
Prada Antique Calf Leather Western Booties,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/AY5Ecnm8Ze.PW7kjDykBYaGU8uVjj9Gw8IEt4DDNBinEr9oDDaA9xnN_l4M7VlFbSGRjO0mt8oT5qKYonl.lla9lukIHpyvu0YG0HUBmQGfYvcf4S37mgIYQrc31076kwiQ-?v=2,,Shop Prada Antique Calf Leather Western Booties at Bergdorf Goodman. Find the latest luxury fashions from top designers.,1820.00,USD,https://www.bergdorfgoodman.com/p/prada-antique-calf-leather-western-booties-prod193200021?utm_source=google_shopping&ecid=BGCS_GP_CV_HA_PR_NONE&gclsrc=aw.ds&gad_source=1&gad_campaignid=12440045663&gclid=EAIaIQobChMImoOdov_EjgMVhSetBh2BIRQrEAQYCSABEgLgqfD_BwE,3,229.32000000000,1,1,771,0.333333,0.333333
Mansur Gavriel Glove Flat (Women) | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/.t.6Q3GDeLfmmaCC9yXP.E2t56rjPzeGC6_v83KLjSFr93mx4V2wXl6xQihZGpc1HJNHXGyCKx8v7SmoIr_h_v0ewDqAjbuhzxoJ01Yclw3e.5dD6mYMA9dADzIe45depF5K4yp9i.GEgJ4y0t6JiZ7fXjZVJmTtytqZneDDLcruoN4tN61cGKhAwys-?v=2,,"Free shipping and returns on Mansur Gavriel Glove Flat at Nordstrom.com. <p>A split toe adds subtle sophistication to this minimalist, Italian-made flat crafted from soft lambskin leather.</p>",294.99,USD,https://www.nordstrom.com/s/glove-flat-women/7454264?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=504,202,222.23600000000,13,81,47630,0.064356,0.400990
Angiolina Linen Blazer,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/ZntkRd0Lp3iiKgtxenFG4HJl3BXI6lNxR1sTisb_kE7M9uvdeVhfffAjJtgvlhcpdchpJnzO3v15Vv5xJzSjafFuYGgOwXWpTuSeNERk8LIZP2D7Zr1d1r3oHFw9X_.LhsRcuWxV.o6QtllQdPKX50bkfq55yixiygNsX7g7Yl1.Z_0z6mKmyWvIliLnXA.KxeLDhozj6u2OXL1jWIwjuEqER0T5T6_pCF..?v=2,,"Designed in Rome and created in Naples, the Italian husband and wife design duo return with a collection made from the finest fabrics in their signature palette of neutrals.
Hand tailored, single-breasted blazer in soft linen with notched lapel, one button, and besom pockets with comfortable fit.",1885.00,USD,https://www.modaoperandi.com/women/p/giuliva-heritage-collection/angiolina-blazer-in-linen/656863,2,218.61000000000,1,7,1400,0.500000,3.500000
Andee Knee-High Boot,Khaite,https://product-images-cdn.liketoknow.it/_a9IruhZTUp6VUqnVvfzJVSgWNpmAXlMU2ckxo_CLmmOea7otc7vrQam8_muZH81Dd.LCB75q5Ir48mICo_mojtt_ENuVSa7un4tJ9M_0sNDEB_3gc14woMJxgW1LMbRLFNpCJ7ZEVyGEzAwInrWcqzTrx8VQfFreA_yr3F6sAlmiFi17JI-?v=2,F1094-907-200,"A pointed-toe boot refined to its essence for pull-on ease. With leather sole, stacked block heel, and gold-toned staple details at outsole.",1560.00,USD,https://khaite.com/products/andee-knee-high-boot-40-in-black?flow_country=USAvariant=41237767913535&gad_source=1&gad_campaignid=20526993830&gbraid=0AAAAADGtylviECU7U9zYLQL0ySnFzL0Ro,8,218.40000000000,1,1,347,0.125000,0.125000
Wool and Organza Dual-Fabric Dress,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/elebRKNgnjDslED832Ozb3LryC3R2vtf6oURGcuQJX_WLFldU1bHABpncnoCrQJ99B3I0x7Kc.R19kqasvOMc_tQBVspHEspRIdBm_6.sRIEu77cfdzJoOETk01OBj7eTKVgkpUCl66wFGy5dUWyRJwU6uoa2gZzVluxyS4Ovg42OjE1YdHaA0N_q7Ts8EiTyDr7BHtrqRex3vcrXft8Zw--?v=2,22257482,Buy Maje Wool and Organza Dual-Fabric Dress at SaksFifthAvenue.,445.00,USD,https://www.saksfifthavenue.com/product/Maje-Wool-and-Organza-Dual-Fabric-Dress-0400000690501.html?dwvar_0400000690501_color=GREY+ECRU&site_refer=CSE_GGLPLA%3AWomens_Dresses%3AMaje&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Women%27s+Apparel_Contemporary_High+LTV%3AAll+Women%27s+Apparel+Contemporary&gad_source=1&gclid=CjwKCAiAiaC-BhBEEiwAjY99qLAyYVSu1OqgvI1or69YBQZLKcjHnqP7k8wI0TaaMu-Q_qJva0jFwRoCyxYQAvD_BwE&gclsrc=aw.ds&dwvar_0400000690501_size=36+%284%29,183,217.00000000000,2,8,4426,0.010928,0.043715
OVERSIZED SLEEP SET,SKIMS (US),https://product-images-cdn.liketoknow.it/0GLkCDhhQhpTnKlEF69jjVqfb2n8v7QRgYKPV33FLrqYZjk_8vdnIjE24CFwFJITE8GZLdPVhBB_UtTrhFYfSRsFbDbVjrW7I6I5888OiHhmh6WtTC5_PDrhB6w7r0CMpYkDrSUHCkUPemE48pp9dMtmmAc.aHXlCHWz456vBczFHT7K_qo25.s-?v=2,,Chic style meets airy comfort in this oversized striped sleep set made with our signature Cotton Poplin. Includes a long sleeve button-up shirt with an ...,130.00,USD,https://skims.com/products/cotton-poplin-oversized-sleep-set-cadet-stripe,1119,215.82400000000,38,89,23932,0.033958,0.079535
Miro Relaxed Jean in Natural Cheetah,Citizens of Humanity,https://product-images-cdn.liketoknow.it/hurotL92UG4y1gNTl1YA6vOttchkdfe77NvZyPD0k.NfEkR0fewe4UXQW_VCm.iKIMcSxADgAYnawdVelV1whdPzfFiHBD3Zh1c9li3Xt49j492bjYzyngEFhb08jfwWlQe0BSkOh5Y4.1W8eirPcmcVlhtFynHPiO25r9hxVEHvYR3xyg--?v=2,193693656101,Miro Relaxed Jean in Natural Cheetah High quality fabrication and craftsmanship. Exudes sophistication and ease. Vertically integrated manufacturing.,298.00,USD,https://citizensofhumanity.com/products/miro-relaxed-jean-natural-cheetah,445,214.62000000000,6,6,1844,0.013483,0.013483
ZW COLLECTION LACE SLIT TOP,Zara US,https://product-images-cdn.liketoknow.it/9BzcW785rwJAqqX2UFkaHNAQcHxDgiDYvc40a2CyA3ORQC5va0IGXAAdVmykGsgTz1NoZFzf5aBxSArn1NO2iCp8ectEfzT09eKCQDINyKfnve.80vaE.LRDqY3R7mx1HMnACEM7zPksXTetNJfSbocEMIlHupuPWO4AO_sHasOIb292VjQaJ3MD3EIFU5X.b_g.QQAnVC75cF9bPMMZi14wwt4-?v=2,447237748-712-1,"ZARA WOMAN COLLECTION

Round neck top with spaghetti straps. Tonal lace appliqué. Side slit hem.",49.90,USD,https://www.zara.com/share/zw-collection-lace-slit-top-p05107040.html?v1=447237748,720,206.40000000000,46,46,89749,0.063888,0.063888
AllSaints Orten Suede Bomber Jacket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/jqF4baqWIyR4F3ZVFZLERY7_iCpvsuTPD1TkXQC09WdutoAOmbJktmvGtLwPzMk6g8DBhlbKeTKdXEPnsfMUMfpl1xXdlt8Tok4Vcz3_UDb_VDtNxnusvxScE8FGYm2Fq5W2E_h1SMq8GLLO.xE4_bgqKZx8T9AkbPnr7AjML771?v=2,,"Free shipping and returns on AllSaints Orten Suede Bomber Jacket at Nordstrom.com. <p>With its soft goatskin suede, roomy cut and cropped length, this bomber jacket hits the sweet spot between laid-back attitude and polished design that instantly upgrades any look.</p>",349.99,USD,https://www.nordstrom.com/s/orten-suede-bomber-jacket/8259798?origin=coordinating-8259798-0-1-PDP_1-recbot-vertex_recs_ymal_atwl_v2&recs_placement=PDP_1&recs_strategy=vertex_recs_ymal_atwl_v2&recs_source=recbot&recs_page_type=product&recs_seed=8132642&color=COGNAC%20BROWN,182,205.45000000000,12,69,52393,0.065934,0.379120
Sea Marja Embroidery Mesh Combo Skirt | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/ulVaxvHgENAHGLtp178y4acFgQUOAZDDLSXiCJhwAswYtg_iHA2Vfg2iSzsVTyyqN3j0k334SHf1JON6cnNrdQGeynQGq1OZFzMP3y_eKnni0KhY1fSvK5UauGjwLSPreyR8wPh0CEWuXHe9nCTV74auB.vyZ7KvzYBwq_8O.NbfUJBQKvUprES0UwRLZNyecvCZKs4vzKR5wrztzn_pPCVH4A--?v=2,,Sea Marja Embroidery Mesh Combo Skirt | Shopbop,297.50,USD,https://www.shopbop.com/marja-embroidery-mesh-combo-skirt/vp/v=1/1505483854.htm?fm=orderhistory,189,196.80500000000,4,16,12636,0.021164,0.084656
